,doi,chunk,abstract_bool,definition_bool,table_bool,measurement_bool,definition
2759,10.1002/lno.11811,0,True,False,False,False,
2760,10.1002/lno.12455,-1,True,,,,
2761,10.1002/lno.12455,0,True,False,False,False,
2762,10.1002/lno.12455,1,True,False,False,False,
2763,10.1002/lno.12455,2,True,False,False,False,
2764,10.1002/lno.12455,3,True,False,False,False,
2765,10.1002/lno.12455,4,True,False,False,False,
2766,10.1002/lno.12455,5,True,False,True,False,
2767,10.1002/lno.12455,6,True,False,False,False,
2768,10.1002/lno.12455,7,True,False,False,False,
2769,10.1002/lno.12455,8,True,False,False,False,
2770,10.1002/lno.12455,9,True,False,False,False,
2771,10.1002/lno.12455,10,True,False,False,False,
2772,10.1002/lno.12455,11,True,False,False,False,
2773,10.1002/lno.12455,12,True,False,False,False,
2774,10.1002/lno.12455,13,True,False,False,False,
2775,10.1002/lno.12455,14,True,False,False,False,
2776,10.1002/lno.12455,15,True,False,False,False,
2777,10.1002/lno.12455,16,True,False,False,False,
2778,10.1002/lno.12455,17,True,False,False,False,
2779,10.1002/lno.12455,18,True,False,False,False,
2780,10.1002/lno.12455,19,True,False,False,False,
2781,10.1002/lno.12455,20,True,False,False,False,
2782,10.1002/lno.12455,21,True,False,False,False,
2783,10.1002/lno.12455,22,True,False,False,False,
2784,10.1002/lno.12455,23,True,False,False,False,
2785,10.1002/lno.12455,24,True,False,False,False,
2786,10.1002/lno.12455,25,True,False,False,False,
2787,10.1002/lno.12455,26,True,False,False,False,
2788,10.1002/lno.12455,27,True,False,False,False,
2789,10.1002/lno.12455,28,True,False,False,False,
2790,10.1002/lno.12397,-1,False,,,,
2791,10.1002/lno.12759,-1,True,,,,
2792,10.1002/lno.12759,0,True,False,False,False,
2793,10.1002/lno.12759,1,True,False,False,False,
2794,10.1002/lno.12759,2,True,False,False,False,
2795,10.1002/lno.12759,3,True,False,False,False,
2796,10.1002/lno.12759,4,True,False,False,False,
2797,10.1002/lno.12759,5,True,False,False,False,
2798,10.1002/lno.12759,6,True,False,False,False,
2799,10.1002/lno.12759,7,True,False,False,False,
2800,10.1002/lno.12759,8,True,False,False,False,
2801,10.1002/lno.12759,9,True,False,False,False,
2802,10.1002/lno.12759,10,True,False,False,False,
2803,10.1002/lno.12759,11,True,False,False,False,
2804,10.1002/lno.12759,12,True,False,False,False,
2805,10.1002/lno.12759,13,True,False,True,False,
2806,10.1002/lno.12759,14,True,False,False,False,
2807,10.1002/lno.12759,15,True,False,True,False,
2808,10.1002/lno.12759,16,True,False,True,False,
2809,10.1002/lno.12759,17,True,False,True,False,
2810,10.1002/lno.12759,18,True,False,True,False,
2811,10.1002/lno.12759,19,True,False,True,False,
2812,10.1002/lno.12759,20,True,False,True,False,
2813,10.1002/lno.12759,21,True,False,True,False,
2814,10.1002/lno.12759,22,True,False,True,False,
2815,10.1002/lno.12759,23,True,False,True,False,
2816,10.1002/lno.12759,24,True,False,False,False,
2817,10.1002/lno.12759,25,True,False,False,False,
2818,10.1002/lno.12759,26,True,False,False,False,
2819,10.1002/lno.12759,27,True,False,False,False,
2820,10.1002/lno.12759,28,True,False,False,False,
2821,10.1002/lno.12759,29,True,False,False,False,
2822,10.1002/lno.12759,30,True,False,False,False,
2823,10.1002/lno.12759,31,True,False,False,False,
2824,10.1002/lno.12759,32,True,False,False,False,
2825,10.1002/lno.12759,33,True,False,False,False,
2826,10.1002/lno.12759,34,True,False,False,True,
2827,10.1002/lno.12759,35,True,False,False,False,
2828,10.1002/lno.12752,-1,True,,,,
2829,10.1002/lno.12752,0,True,False,False,False,
2830,10.1002/lno.12752,1,True,False,False,False,
2831,10.1002/lno.12752,2,True,False,False,False,
2832,10.1002/lno.12752,3,True,False,False,False,
2833,10.1002/lno.12752,4,True,False,False,False,
2834,10.1002/lno.12752,5,True,False,True,False,
2835,10.1002/lno.12752,6,True,False,False,False,
2836,10.1002/lno.12752,7,True,False,False,False,
2837,10.1002/lno.12752,8,True,False,False,False,
2838,10.1002/lno.12752,9,True,False,False,False,
2839,10.1002/lno.12752,10,True,False,False,False,
2840,10.1002/lno.12752,11,True,False,False,False,
2841,10.1002/lno.12752,12,True,False,False,False,
2842,10.1002/lno.12752,13,True,False,False,False,
2843,10.1002/lno.12752,14,True,False,False,False,
2844,10.1002/lno.12752,15,True,False,False,False,
2845,10.1002/lno.12409,-1,True,,,,
2846,10.1002/lno.12409,0,True,False,False,False,
2847,10.1002/lno.12409,1,True,True,False,False,"Salt marshes are being studied, and are defined by a net primary production range of 150 to 1600 g C m À2 yr À1. Additionally, carbon uptake by these marshes ranges from 0-1700 g C m À2 yr À1, with a portion being buried as ""blue carbon""."
2848,10.1002/lno.12409,2,True,False,False,False,
2849,10.1002/lno.12409,3,True,False,False,False,
2850,10.1002/lno.12409,4,True,False,False,False,
2851,10.1002/lno.12409,5,True,False,False,False,
2852,10.1002/lno.12409,6,True,False,False,False,
2853,10.1002/lno.12409,7,True,False,False,False,
2854,10.1002/lno.12409,8,True,False,False,False,
2855,10.1002/lno.12409,9,True,False,True,False,
2856,10.1002/lno.12409,10,True,False,False,False,
2857,10.1002/lno.12409,11,True,False,False,False,
2858,10.1002/lno.12409,12,True,False,False,False,
2859,10.1002/lno.12409,13,True,False,False,False,
2860,10.1002/lno.12409,14,True,False,False,False,
2861,10.1002/lno.12409,15,True,False,True,False,
2862,10.1002/lno.12409,16,True,False,False,False,
2863,10.1002/lno.12409,17,True,False,True,False,
2864,10.1002/lno.12409,18,True,False,True,False,
2865,10.1002/lno.12409,19,True,False,False,False,
2866,10.1002/lno.12409,20,True,False,True,False,
2867,10.1002/lno.12409,21,True,False,False,False,
2868,10.1002/lno.12409,22,True,False,False,False,
2869,10.1002/lno.12409,23,True,False,False,False,
2870,10.1002/lno.12409,24,True,False,False,False,
2871,10.1002/lno.12409,25,True,False,False,False,
2872,10.1002/lno.12409,26,True,False,False,False,
2873,10.1002/lno.12409,27,True,False,False,False,
2874,10.1002/lno.12409,28,True,False,False,False,
2875,10.1002/lno.12409,29,True,False,False,False,
2876,10.1002/lno.12409,30,True,False,True,False,
2877,10.1002/lno.12409,31,True,False,True,False,
2878,10.1002/lno.12409,32,True,False,True,True,
2879,10.1002/lno.12409,33,True,False,False,False,
2880,10.1002/lno.12603,-1,False,,,,
2881,10.1002/lno.12334,-1,False,,,,
2882,10.1002/lno.12451,-1,False,,,,
2883,10.1002/lno.12122,-1,False,,,,
2884,10.1002/lno.12638,-1,True,,,,
2885,10.1002/lno.12638,0,True,False,False,False,
2886,10.1002/lno.12638,1,True,False,False,False,
2887,10.1002/lno.12638,2,True,False,False,False,
2888,10.1002/lno.12638,3,True,False,False,False,
2889,10.1002/lno.12638,4,True,False,False,False,
2890,10.1002/lno.12638,5,True,False,False,False,
2891,10.1002/lno.12638,6,True,False,True,False,
2892,10.1002/lno.12638,7,True,False,False,False,
2893,10.1002/lno.12638,8,True,False,False,False,
2894,10.1002/lno.12638,9,True,False,False,False,
2895,10.1002/lno.12638,10,True,False,False,False,
2896,10.1002/lno.12638,11,True,False,True,False,
2897,10.1002/lno.12638,12,True,False,False,False,
2898,10.1002/lno.12638,13,True,False,False,False,
2899,10.1002/lno.12638,14,True,False,False,False,
2900,10.1002/lno.12638,15,True,False,True,False,
2901,10.1002/lno.12638,16,True,False,False,False,
2902,10.1002/lno.12638,17,True,False,True,False,
2903,10.1002/lno.12638,18,True,False,False,False,
2904,10.1002/lno.12638,19,True,False,True,False,
2905,10.1002/lno.12638,20,True,False,False,False,
2906,10.1002/lno.12638,21,True,False,False,False,
2907,10.1002/lno.12638,22,True,False,False,False,
2908,10.1002/lno.12638,23,True,False,False,False,
2909,10.1002/lno.12638,24,True,False,True,False,
2910,10.1002/lno.12638,25,True,False,True,False,
2911,10.1002/lno.12638,26,True,False,False,False,
2912,10.1002/lno.12638,27,True,False,True,False,
2913,10.1002/lno.12638,28,True,False,False,False,
2914,10.1002/lno.70090,-1,True,,,,
2915,10.1002/lno.70090,0,True,False,False,False,
2916,10.1002/lno.70089,-1,True,,,,
2917,10.1002/lno.70089,0,True,False,False,True,
2918,10.1002/lno.70089,1,True,True,False,False,"The coastal ecosystems being studied are salt marshes, mangrove forests, and seagrass meadows. 

They are defined by their ability to **sequester atmospheric carbon dioxide as organic matter (OM) and preserve it in underlying sediments**.
"
2919,10.1002/lno.70089,2,True,False,False,False,
2920,10.1002/lno.70089,3,True,False,False,True,
2921,10.1002/lno.70089,4,True,False,False,True,
2922,10.1002/lno.70089,5,True,False,False,False,
2923,10.1002/lno.70089,6,True,False,False,True,
2924,10.1002/lno.70089,7,True,False,False,False,
2925,10.1002/lno.70089,8,True,False,True,False,
2926,10.1002/lno.70089,9,True,False,True,False,
2927,10.1002/lno.70089,10,True,False,True,True,
2928,10.1002/lno.70089,11,True,False,True,True,
2929,10.1002/lno.70089,12,True,False,True,False,
2930,10.1002/lno.70089,13,True,False,True,False,
2931,10.1002/lno.70089,14,True,False,True,False,
2932,10.1002/lno.70089,15,True,False,True,False,
2933,10.1002/lno.70089,16,True,False,True,False,
2934,10.1002/lno.70089,17,True,False,False,False,
2935,10.1002/lno.70089,18,True,False,True,False,
2936,10.1002/lno.70089,19,True,False,False,False,
2937,10.1002/lno.70089,20,True,False,False,False,
2938,10.1002/lno.70089,21,True,False,False,False,
2939,10.1002/lno.11946,-1,False,,,,
2940,10.1002/lno.11949,-1,True,,,,
2941,10.1002/lno.11949,0,True,False,False,False,
2942,10.1002/lno.11949,1,True,False,False,False,
2943,10.1002/lno.11949,2,True,False,False,False,
2944,10.1002/lno.11949,3,True,False,False,False,
2945,10.1002/lno.11949,4,True,False,False,False,
2946,10.1002/lno.11949,5,True,False,False,False,
2947,10.1002/lno.11949,6,True,False,True,False,
2948,10.1002/lno.11949,7,True,False,False,False,
2949,10.1002/lno.11949,8,True,False,True,False,
2950,10.1002/lno.11949,9,True,False,False,False,
2951,10.1002/lno.11949,10,True,False,False,True,
2952,10.1002/lno.11949,11,True,False,False,False,
2953,10.1002/lno.11949,12,True,False,False,False,
2954,10.1002/lno.11949,13,True,False,False,False,
2955,10.1002/lno.11949,14,True,False,False,False,
2956,10.1002/lno.11949,15,True,False,False,False,
2957,10.1002/lno.11949,16,True,False,False,False,
2958,10.1002/lno.11949,17,True,False,False,False,
2959,10.1002/lno.11949,18,True,False,False,False,
2960,10.1002/lno.11949,19,True,False,False,False,
2961,10.1002/lno.11949,20,True,False,False,True,
2962,10.1002/lno.11949,21,True,False,True,False,
2963,10.1002/lno.11949,22,True,False,True,False,
2964,10.1002/lno.11949,23,True,False,True,False,
2965,10.1002/lno.11949,24,True,False,False,True,
2966,10.1002/lno.11949,25,True,False,True,False,
2967,10.1002/lno.11949,26,True,False,True,False,
2968,10.1002/lno.11949,27,True,False,True,False,
2969,10.1002/lno.11949,28,True,False,True,False,
2970,10.1002/lno.11949,29,True,False,True,False,
2971,10.1002/lno.11949,30,True,False,True,True,
2972,10.1002/lno.11949,31,True,False,False,False,
2973,10.1002/lno.11949,32,True,False,False,False,
2974,10.1002/lno.11949,33,True,False,False,False,
2975,10.1002/lno.11949,34,True,False,True,False,
2976,10.1002/lno.11949,35,True,False,False,False,
2977,10.1002/lno.11949,36,True,False,False,False,
2978,10.1002/lno.11949,37,True,False,False,False,
2979,10.1002/lno.11949,38,True,False,False,False,
2980,10.1002/lno.11949,39,True,False,False,False,
2981,10.1002/lno.11949,40,True,False,False,False,
2982,10.1002/lno.11949,41,True,False,True,False,
2983,10.1002/lno.11949,42,True,False,True,False,
2984,10.1002/lno.11949,43,True,False,False,False,
2985,10.1002/lno.11949,44,True,False,False,False,
2986,10.1002/lno.11949,45,True,False,False,False,
2987,10.1002/lno.11949,46,True,False,False,True,
2988,10.1002/lno.11949,47,True,False,False,True,
2989,10.1002/lno.11949,48,True,False,True,False,
2990,10.1002/lno.11949,49,True,False,False,False,
2991,10.1002/lno.12659,-1,True,,,,
2992,10.1002/lno.12659,0,True,False,False,False,
2993,10.1002/lno.12659,1,True,False,False,False,
2994,10.1002/lno.12659,2,True,False,False,False,
2995,10.1002/lno.12659,3,True,False,False,False,
2996,10.1002/lno.12659,4,True,False,False,False,
2997,10.1002/lno.12659,5,True,False,False,False,
2998,10.1002/lno.12659,6,True,False,False,False,
2999,10.1002/lno.12659,7,True,False,False,False,
3000,10.1002/lno.12659,8,True,False,False,False,
3001,10.1002/lno.12659,9,True,False,False,False,
3002,10.1002/lno.12659,10,True,False,False,False,
3003,10.1002/lno.12659,11,True,False,True,False,
3004,10.1002/lno.12659,12,True,False,False,False,
3005,10.1002/lno.12659,13,True,False,False,False,
3006,10.1002/lno.12659,14,True,False,False,False,
3007,10.1002/lno.12659,15,True,False,False,False,
3008,10.1002/lno.12659,16,True,False,False,False,
3009,10.1002/lno.12659,17,True,False,False,False,
3010,10.1002/lno.12659,18,True,False,False,False,
3011,10.1002/lno.12659,19,True,False,False,False,
3012,10.1002/lno.12659,20,True,False,False,False,
3013,10.1002/lno.12659,21,True,False,False,True,
3014,10.1002/lno.12659,22,True,False,False,False,
3015,10.1002/lno.12659,23,True,False,False,False,
3016,10.1002/lno.12659,24,True,False,False,False,
3017,10.1002/lno.12659,25,True,False,False,False,
3018,10.1002/lno.12659,26,True,False,False,False,
3019,10.1002/lno.12659,27,True,False,False,False,
3020,10.1002/lno.12659,28,True,False,False,False,
3021,10.1002/lno.12659,29,True,False,False,False,
3022,10.1002/lno.12659,30,True,False,False,False,
3023,10.1002/lno.12659,31,True,False,False,False,
3024,10.1002/lno.70042,-1,True,,,,
3025,10.1002/lno.70042,0,True,False,False,False,
3026,10.1002/lno.70042,1,True,False,False,False,
3027,10.1002/lno.70042,2,True,False,False,False,
3028,10.1002/lno.70042,3,True,False,False,False,
3029,10.1002/lno.70042,4,True,False,False,False,
3030,10.1002/lno.70042,5,True,False,False,False,
3031,10.1002/lno.70042,6,True,False,False,False,
3032,10.1002/lno.70042,7,True,False,True,False,
3033,10.1002/lno.70042,8,True,False,False,False,
3034,10.1002/lno.70042,9,True,False,False,False,
3035,10.1002/lno.70042,10,True,False,False,False,
3036,10.1002/lno.70042,11,True,False,True,False,
3037,10.1002/lno.70042,12,True,False,False,False,
3038,10.1002/lno.70042,13,True,False,False,False,
3039,10.1002/lno.70042,14,True,False,False,False,
3040,10.1002/lno.70042,15,True,False,False,False,
3041,10.1002/lno.70042,16,True,False,False,False,
3042,10.1002/lno.70042,17,True,False,False,False,
3043,10.1002/lno.70042,18,True,False,False,False,
3044,10.1002/lno.70042,19,True,False,False,False,
3045,10.1002/lno.70042,20,True,False,False,False,
3046,10.1002/lno.70042,21,True,False,False,False,
3047,10.1002/lno.70042,22,True,False,False,False,
3048,10.1002/lno.70042,23,True,False,False,False,
3049,10.1002/lno.70042,24,True,False,False,False,
3050,10.1002/lno.70042,25,True,False,False,False,
3051,10.1002/lno.70042,26,True,False,False,False,
3052,10.1002/lno.70042,27,True,False,False,False,
3053,10.1002/lno.12436,-1,False,,,,
3054,10.1002/lno.11658,-1,False,,,,
3055,10.1002/lno.12663,-1,True,,,,
3056,10.1002/lno.12663,0,True,False,False,False,
3057,10.1002/lno.11851,-1,False,,,,
3058,10.1002/lno.12292,-1,False,,,,
3059,10.1002/lno.12370,-1,False,,,,
3060,10.1002/lno.12345,-1,True,,,,
3061,10.1002/lno.12345,0,True,False,False,False,
3062,10.1002/lno.12345,1,True,False,False,False,
3063,10.1002/lno.12345,2,True,False,False,False,
3064,10.1002/lno.12345,3,True,False,False,False,
3065,10.1002/lno.12345,4,True,False,False,False,
3066,10.1002/lno.12345,5,True,False,False,False,
3067,10.1002/lno.12345,6,True,False,False,False,
3068,10.1002/lno.12345,7,True,False,False,False,
3069,10.1002/lno.12345,8,True,False,True,False,
3070,10.1002/lno.12345,9,True,False,True,False,
3071,10.1002/lno.12345,10,True,False,False,False,
3072,10.1002/lno.12345,11,True,False,False,False,
3073,10.1002/lno.12345,12,True,False,False,False,
3074,10.1002/lno.12345,13,True,False,False,False,
3075,10.1002/lno.12345,14,True,False,False,False,
3076,10.1002/lno.12345,15,True,False,False,False,
3077,10.1002/lno.12345,16,True,False,False,False,
3078,10.1002/lno.12345,17,True,False,True,False,
3079,10.1002/lno.12345,18,True,False,True,False,
3080,10.1002/lno.12345,19,True,False,True,False,
3081,10.1002/lno.12345,20,True,False,True,False,
3082,10.1002/lno.12345,21,True,False,True,False,
3083,10.1002/lno.12345,22,True,False,False,False,
3084,10.1002/lno.12345,23,True,False,False,False,
3085,10.1002/lno.12345,24,True,False,False,False,
3086,10.1002/lno.12345,25,True,False,True,False,
3087,10.1002/lno.12345,26,True,False,False,False,
3088,10.1002/lno.12345,27,True,False,False,False,
3089,10.1002/lno.12345,28,True,False,False,False,
3090,10.1002/lno.12345,29,True,False,False,False,
3091,10.1002/lno.12345,30,True,False,False,False,
3092,10.1002/lno.12345,31,True,False,False,False,
3093,10.1002/lno.12029,-1,False,,,,
3094,10.1002/lno.12399,-1,True,,,,
3095,10.1002/lno.12399,0,True,False,False,False,
3096,10.1002/lno.12399,1,True,False,False,False,
3097,10.1002/lno.12399,2,True,False,False,False,
3098,10.1002/lno.12399,3,True,False,False,False,
3099,10.1002/lno.12399,4,True,False,False,False,
